year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2004,7,"Ledger, The",Lakeland,Fla.,65987,Polk,minor,"County in metro area of 250,000 to 1 million population",1,28.1451,-81.9467,Florida
2004,1,Polk City Press,Polk City,Fla.,2300,Polk,minor,"County in metro area of 250,000 to 1 million population",1,28.1825,-81.8240,Florida
2004,1,West Pasco Press,New Port Richey,Fla.,700,Pasco,major,County in metro area with 1 million population or more,1,28.2442,-82.7193,Florida
2004,1,Zephyrhills News,Zephyrhills,Fla.,4000,Pasco,major,County in metro area with 1 million population or more,1,28.2492,-82.1687,Florida
2004,1,South Orange News,Kissimmee,Fla.,21900,Osceola,major,County in metro area with 1 million population or more,1,28.2920,-81.4076,Florida
2004,1,El Osceola Star,Osceola Co.,Fla.,13000,Osceola,major,County in metro area with 1 million population or more,1,28.2951,-81.4101,Florida
2004,3,Osceola News-Gazette,Osceola County,Fla.,122000,Osceola,major,County in metro area with 1 million population or more,1,28.2951,-81.4101,Florida
2004,1,Refugio County Press,Refugio,Texas,2574,Refugio,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.3074,-97.2750,Texas
2004,1,Pasco News,Dade City,Fla.,43625,Pasco,major,County in metro area with 1 million population or more,1,28.3647,-82.1959,Florida
2004,1,Press Tribune,Cocoa,Fla.,60000,Brevard,minor,"County in metro area of 250,000 to 1 million population",1,28.3821,-80.7672,Florida
2004,1,Space Coast Press,Cape Canaveral,Fla.,50000,Brevard,minor,"County in metro area of 250,000 to 1 million population",1,28.3922,-80.6077,Florida
2004,2,Beeville Bee-Picayune,Beeville,Texas,6000,Bee,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.4059,-97.7494,Texas
2004,7,"Orlando Sentinel, The",Orlando,Fla.,248492,Orange,major,County in metro area with 1 million population or more,1,28.4159,-81.2988,Florida
2004,1,"Progress, The",Three Rivers,Texas,3513,Live Oak,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.4612,-98.1824,Texas
2004,1,Carrizo Springs Javelin,Carrizo Springs,Texas,1956,Dimmit,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.5271,-99.8604,Texas
2004,1,Orlando Times,Orlando,Fla.,10000,Orange,major,County in metro area with 1 million population or more,1,28.5383,-81.3792,Florida
2004,1,Orlando Weekly,Orlando,Fla.,50000,Orange,major,County in metro area with 1 million population or more,1,28.5383,-81.3792,Florida
2004,7,Hernando Today,Brooksville,Fla.,18500,Hernando,major,County in metro area with 1 million population or more,1,28.5404,-82.3905,Florida
2004,2,"News Leader, The",Clermont,Fla.,32000,Lake,major,County in metro area with 1 million population or more,1,28.5418,-81.7298,Florida
2004,2,South Lake Press,Clermont,Fla.,61000,Lake,major,County in metro area with 1 million population or more,1,28.5418,-81.7298,Florida
2004,1,West Orange Times,West Orange,Fla.,9000,Orange,major,County in metro area with 1 million population or more,1,28.5671,-81.5880,Florida
2004,1,Star Advocate,Titusville,Fla.,19080,Brevard,minor,"County in metro area of 250,000 to 1 million population",1,28.5734,-80.8194,Florida
2004,1,Winter Park-Maitland Observer,Winter Park,Fla.,10000,Orange,major,County in metro area with 1 million population or more,1,28.5986,-81.3436,Florida
2004,2,Port Lavaca Wave,Port Lavaca,Texas,4500,Calhoun,minor,"County in metro area of fewer than 250,000 population",1,28.6181,-96.6278,Texas
2004,1,Sumter County Times,Sumter,Fla.,6500,Sumter,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.6665,-82.1136,Florida
2004,1,Oviedo Voice,Oviedo,Fla.,3700,Seminole,major,County in metro area with 1 million population or more,1,28.6700,-81.2081,Florida
2004,1,Texan Express,Goliad,Texas,2167,Goliad,minor,"County in metro area of fewer than 250,000 population",1,28.6709,-97.3917,Texas
2004,1,Apopka Chief,Apopka,Fla.,5000,Orange,major,County in metro area with 1 million population or more,1,28.6858,-81.5097,Florida
2004,2,"Planter, The",Apopka,Fla.,10000,Orange,major,County in metro area with 1 million population or more,1,28.6858,-81.5097,Florida
2004,1,Zavala County Sentinel,Crystal City,Texas,2300,Zavala,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,28.6909,-99.8258,Texas
2004,1,Palacios Beacon,Palacios,Texas,2200,Matagorda,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.7070,-96.2173,Texas
2004,1,Eagle Pass News-Guide & Sunday News,Eagle Pass,Texas,9300,Maverick,rural,"Nonmetro county with urban population of 20,000 or more, not adjacent to a metro area",0,28.7118,-100.4830,Texas
2004,3,Seminole Herald,Sanford,Fla.,10000,Seminole,major,County in metro area with 1 million population or more,1,28.7894,-81.2756,Florida
2004,1,Mount Dora Topic,Mount Dora,Fla.,3087,Lake,major,County in metro area with 1 million population or more,1,28.8025,-81.6445,Florida
2004,7,"Victoria Advocate, The",Victoria,Texas,34747,Victoria,minor,"County in metro area of fewer than 250,000 population",1,28.8074,-97.0000,Texas
2004,7,"Daily Commercial, The",Leesburg,Fla.,24330,Lake,major,County in metro area with 1 million population or more,1,28.8228,-81.8858,Florida
2004,1,Eustis News,Eustis,Fla.,2700,Lake,major,County in metro area with 1 million population or more,1,28.8528,-81.6854,Florida
2004,1,Karnes Citation,Karnes City,Texas,4000,Karnes,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.8850,-97.9008,Texas
2004,1,Kenedy Advance-Times,Karnes City,Texas,1967,Karnes,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.8850,-97.9008,Texas
2004,1,Countywide,Karnes City,Texas,4000,Karnes,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.8872,-97.9005,Texas
2004,1,Frio-Nueces Current,Pearsall,Texas,3575,Frio,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.8885,-99.0987,Texas
2004,7,Citrus County Chronicle,Crystal River,Fla.,25736,Citrus,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.9025,-82.6033,Florida
2004,1,Beverly Hills Visitor,Beverly Hills,Fla.,12600,Citrus,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.9169,-82.4582,Florida
2004,7,"Villages Daily Sun, The",Lady Lake,Fla.,20103,Lake,major,County in metro area with 1 million population or more,1,28.9244,-81.9298,Florida
2004,1,Pleasanton Express,Pleasanton,Texas,8400,Atascosa,major,County in metro area with 1 million population or more,1,28.9631,-98.4948,Texas
2004,1,Jackson County Herald/Tribune,Jackson,Texas,4000,Jackson,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.9776,-96.6459,Texas
2004,5,"Daily Tribune, The",Bay City,Texas,4900,Matagorda,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.9811,-95.9617,Texas
2004,1,Yorktown News,Yorktown,Texas,2700,DeWitt,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,28.9828,-97.5050,Texas
2004,2,Tribune,Bay City,Texas,5100,Matagorda,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,28.9828,-95.9694,Texas
2004,5,Observer,New Smyrna,Fla.,4000,Volusia,minor,"County in metro area of 250,000 to 1 million population",1,29.0258,-80.9270,Florida
2004,7,"Brazosport Facts, The",Clute,Texas,19000,Brazoria,major,County in metro area with 1 million population or more,1,29.0275,-95.3950,Texas
2004,1,Riverland News,Dunnellon,Fla.,12000,Marion,minor,"County in metro area of 250,000 to 1 million population",1,29.0530,-82.4414,Florida
2004,2,"Moore County News-Press, The",Moore,Texas,3800,Frio,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.0573,-99.0069,Texas
2004,2,"DeLand Beacon, The/West Volusia Beacon",DeLand,Fla.,18000,Volusia,minor,"County in metro area of 250,000 to 1 million population",1,29.0602,-81.3275,Florida
2004,1,Voice of South Marion,Belleview,Fla.,2800,Marion,minor,"County in metro area of 250,000 to 1 million population",1,29.0649,-82.0564,Florida
2004,1,Cuero Record,Cuero,Texas,3118,DeWitt,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.0946,-97.2875,Texas
2004,1,Floresville Chronicle-Journal,Floresville,Texas,4390,Wilson,major,County in metro area with 1 million population or more,1,29.1336,-98.1561,Texas
2004,1,Wilson County News,Floresville,Texas,11700,Wilson,major,County in metro area with 1 million population or more,1,29.1404,-98.1627,Texas
2004,1,Brazoria County News,West Columbia,Texas,11000,Brazoria,major,County in metro area with 1 million population or more,1,29.1419,-95.6488,Texas
2004,1,Cedar Key Beacon,Cedar Key,Fla.,1500,Levy,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,29.1452,-83.0385,Florida
2004,1,Cedar Key Beacon,Cedar Key,Fla.,1500,Levy,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,29.1452,-83.0385,Florida
2004,1,Medina Valley Times,Devine,Texas,3300,Medina,major,County in metro area with 1 million population or more,1,29.1456,-98.9049,Texas
2004,1,Devine News,Devine,Texas,3700,Medina,major,County in metro area with 1 million population or more,1,29.1456,-98.9049,Texas
2004,1,"Bulletin of Brazoria County, The",Angleton,Texas,8000,Brazoria,major,County in metro area with 1 million population or more,1,29.1689,-95.4290,Texas
2004,2,Angleton Times,Angleton,Texas,3665,Brazoria,major,County in metro area with 1 million population or more,1,29.1694,-95.4319,Texas
2004,7,Ocala Star-Banner,Ocala,Fla.,47901,Marion,minor,"County in metro area of 250,000 to 1 million population",1,29.1803,-82.1488,Florida
2004,1,South Marion Citizen,Marion,Fla.,15775,Marion,minor,"County in metro area of 250,000 to 1 million population",1,29.1839,-82.1460,Florida
2004,7,"News-Journal, The",Daytona Beach,Fla.,101226,Volusia,minor,"County in metro area of 250,000 to 1 million population",1,29.1977,-81.0900,Florida
2004,2,El Campo Leader-News,El Campo,Texas,6000,Wharton,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,29.1983,-96.2739,Texas
2004,2,Uvalde Leader-News,Uvalde,Texas,6100,Uvalde,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,29.2104,-99.7853,Texas
2004,1,Daytona Times,Daytona Beach,Fla.,15000,Volusia,minor,"County in metro area of 250,000 to 1 million population",1,29.2108,-81.0228,Florida
2004,1,Leader News,Lytle,Texas,4000,Atascosa,major,County in metro area with 1 million population or more,1,29.2333,-98.7964,Texas
2004,1,Cow County Courier,Nixon,Texas,850,Gonzales,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.2675,-97.7644,Texas
2004,1,Herald-Times,Yoakum,Texas,3200,Lavaca,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.2934,-97.1469,Texas
2004,7,"Galveston County Daily News, The",Galveston,Texas,24000,Galveston,major,County in metro area with 1 million population or more,1,29.3013,-94.7977,Texas
2004,1,Brackett News,Brackettville,Texas,965,Kinney,rural,"Nonmetro county completely rural or less than 2,500 urban population, not adj. to metro area",0,29.3105,-100.4180,Texas
2004,2,Wharton Journal-Spectator,Wharton,Texas,4500,Wharton,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,29.3109,-96.1072,Texas
2004,1,Sabinal Sampler,Sabinal,Texas,800,Uvalde,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,29.3175,-99.4664,Texas
2004,1,News Bulletin,Castroville,Texas,1500,Medina,major,County in metro area with 1 million population or more,1,29.3513,-98.8723,Texas
2004,1,Hondo Anvil Herald,Hondo,Texas,5100,Medina,major,County in metro area with 1 million population or more,1,29.3534,-99.1620,Texas
2004,1,La Vernia News,La Vernia,Texas,1900,Wilson,major,County in metro area with 1 million population or more,1,29.3542,-98.1221,Texas
2004,7,Del Rio News-Herald,Del Rio,Texas,5500,Val Verde,rural,"Nonmetro county with urban population of 20,000 or more, not adjacent to a metro area",0,29.3702,-100.8800,Texas
2004,1,The Alvin Sun,Alvin,Texas,20000,Brazoria,major,County in metro area with 1 million population or more,1,29.3798,-95.2874,Texas
2004,1,Williston Pioneer Sun-News,Williston,Fla.,3200,Levy,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,29.3865,-82.4472,Florida
2004,1,Gulf Coast Tribune,Needville,Texas,1400,Fort Bend,major,County in metro area with 1 million population or more,1,29.3954,-95.8392,Texas
2004,7,San Antonio Express-News,San Antonio,Texas,226109,Bexar,major,County in metro area with 1 million population or more,1,29.4154,-98.4959,Texas
2004,1,Southside Reporter,San Antonio,Texas,79700,Bexar,major,County in metro area with 1 million population or more,1,29.4154,-98.4959,Texas
2004,2,Flagler/Palm Coast News-Tribune,Bunnell,Fla.,2167,Flagler,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,29.4187,-81.3195,Florida
2004,1,Herald,San Antonio,Texas,36443,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,North Side Recorder-Times,San Antonio,Texas,83700,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,San Antonio Current,San Antonio,Texas,54130,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,San Antonio Informer,San Antonio,Texas,6800,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,San Antonio Observer,San Antonio,Texas,8748,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,San Antonio Register,San Antonio,Texas,10000,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,Snap News,San Antonio,Texas,7000,Bexar,major,County in metro area with 1 million population or more,1,29.4241,-98.4936,Texas
2004,1,Shiner Gazette,Shiner,Texas,2540,Lavaca,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.4329,-97.1734,Texas
2004,1,Putnam County Courier-Journal,Crescent City,Fla.,5000,Putnam,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,29.4375,-81.5175,Florida
2004,1,Halletsville Tribune-Herald,Lavaca,Texas,4000,Lavaca,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.4447,-96.9414,Texas
2004,1,Weekly News,Dickinson,Texas,10000,Galveston,major,County in metro area with 1 million population or more,1,29.4608,-95.0513,Texas
2004,1,Chiefland Citizen,Chiefland,Fla.,4200,Levy,rural,"Nonmetro county completely rural or less than 2,500 urban population, adj. to metro area",0,29.4895,-82.8665,Florida
2004,1,Friendswood Journal,Pearland,Texas,2800,Galveston,major,County in metro area with 1 million population or more,1,29.5109,-95.1980,Texas
2004,2,Gonzales Inquirer,Gonzales,Texas,4000,Gonzales,rural,"Nonmetro county with urban population of 2,500-19,999, adjacent to a metro area",0,29.5125,-97.4472,Texas
2004,1,East Bernard Tribune,East Bernard,Texas,2500,Wharton,rural,"Nonmetro county with urban population of 20,000 or more, adjacent to a metro area",0,29.5311,-96.0711,Texas
2004,1,The Citizen,Clear Lake City,Texas,30000,Harris,major,County in metro area with 1 million population or more,1,29.5364,-95.1178,Texas
2004,6,"Herald-Coaster, The",Rosenberg,Texas,7800,Fort Bend,major,County in metro area with 1 million population or more,1,29.5430,-95.8263,Texas
2004,1,Friendswood Reporter News,Pearland,Texas,5800,Brazoria,major,County in metro area with 1 million population or more,1,29.5499,-95.3245,Texas
2004,1,Pearland Journal,Pearland,Texas,3500,Brazoria,major,County in metro area with 1 million population or more,1,29.5499,-95.3245,Texas
2004,1,Pearland Reporter News,Pearland,Texas,10000,Brazoria,major,County in metro area with 1 million population or more,1,29.5499,-95.3245,Texas
2004,1,International,Presidio,Texas,846,Presidio,rural,"Nonmetro county with urban population of 2,500-19,999, not adjacent to a metro area",0,29.5607,-104.3720,Texas
